Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
Device.Bridging.Bridge.1.Port.10.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.10.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"rai1",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.10.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.11,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.11.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.11.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.11.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.11.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.5.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.11.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.11.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"ra2",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.11.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.12,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.12.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.12.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.12.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.12.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.6.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.12.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
